txtFornecedor,vlrLiquido
AUTO POSTO TIBIRISSA LTDA,263.01
AUTO POSTO TIBIRISSA LTDA,165.47
AUTO POSTO TIBIRISSA LTDA,119.56
AUTO POSTO TIBIRISSA LTDA,185.03
AUTO POSTO TIBIRISSA LTDA,260.02
AUTO POSTO TIBIRISSA LTDA,283.03
AUTO POSTO TIBIRISSA LTDA,144.03
AUTO POSTO TIBIRISSA LTDA,282.02
AUTO POSTO TIBIRISSA LTDA,200.02
AUTO POSTO TIBIRISSA LTDA,240.0
AUTO POSTO TIBIRISSA LTDA,139.04
AUTO POSTO TIBIRISSA LTDA,100.01
AUTO POSTO TIBIRISSA LTDA,187.41
AUTO POSTO TIBIRISSA LTDA,195.0
AUTO POSTO TIBIRISSA LTDA,222.0
AUTO POSTO TIBIRISSA LTDA,310.02
AUTO POSTO TIBIRISSA LTDA,152.0
AUTO POSTO TIBIRISSA LTDA,205.04
AUTO POSTO TIBIRISSA LTDA,284.47
AUTO POSTO TIBIRISSA LTDA,285.01
AUTO POSTO TIBIRISSA LTDA,153.06
AUTO POSTO TIBIRISSA LTDA,202.01
AUTO POSTO TIBIRISSA LTDA,245.19
AUTO POSTO TIBIRISSA LTDA,295.01
AUTO POSTO TIBIRISSA LTDA,95.03
AUTO POSTO TIBIRISSA LTDA,300.07
AUTO POSTO TIBIRISSA LTDA,150.0
AUTO POSTO TIBIRISSA LTDA,250.0
AUTO POSTO TIBIRISSA LTDA,261.03
AUTO POSTO TIBIRISSA LTDA,278.88
AUTO POSTO TIBIRISSA LTDA,353.02
AUTO POSTO TIBIRISSA LTDA,200.02
AUTO POSTO TIBIRISSA LTDA,146.0
AUTO POSTO TIBIRISSA LTDA,350.03
AUTO POSTO TIBIRISSA LTDA,338.02
AUTO POSTO TIBIRISSA LTDA,246.43
AUTO POSTO TIBIRISSA LTDA,164.04
AUTO POSTO TIBIRISSA LTDA,322.01
AUTO POSTO TIBIRISSA LTDA.,202.66
BASSANI COMERCIO DE COMBUSTIVEIS LTDA,317.6
BOM CLIMA COM DE COMB E LUBRIF LTDA,100.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,200.32
BOM CLIMA COM DE COMB E LUBRIF LTDA,200.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,200.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,150.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,100.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,200.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,230.04
BOM CLIMA COM DE COMB E LUBRIF LTDA,120.01
BOM CLIMA COM DE COMB E LUBRIF LTDA,220.02
BOM CLIMA COM DE COMB E LUBRIF LTDA,155.02
BOM CLIMA COM DE COMB E LUBRIF LTDA,290.01
BOM CLIMA COM DE COMB E LUBRIF LTDA,193.04
BOM CLIMA COM DE COMB E LUBRIF LTDA,200.06
BOM CLIMA COM DE COMB E LUBRIF LTDA,200.06
BOM CLIMA COM DE COMB E LUBRIF LTDA,200.24
BOM CLIMA COM DE COMB E LUBRIF LTDA,188.99
BOM CLIMA COM DE COMB E LUBRIF LTDA,50.03
BOM CLIMA COM DE COMB E LUBRIF LTDA,264.07
BOM CLIMA COM DE COMB E LUBRIF LTDA,219.35
BRASAL COMBUSTIVEIS LTDA,231.17
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,218.75
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,225.84
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,222.26
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,253.96
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,200.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,214.99
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,175.02
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,180.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,180.03
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,199.99
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,188.24
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,170.02
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,155.92
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,144.25
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,185.03
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,160.8
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,102.65
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,188.21
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,196.01
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,245.62
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,250.95
COMERCIAL ITALIA LTDA,209.03
DIFER COM. DE DERIVADOS PETROLEO LTDA ME,235.01
DIFER COM. DE DERIVADOS PETROLEO LTDA ME,246.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,50.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,112.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,208.18
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,172.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,176.02
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,200.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,238.39
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,50.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,200.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,100.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,100.0
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,110.06
KIRST COMERCIO DE COMBUSTIVEIS LTDA,307.94
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,266.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,150.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,150.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,200.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,150.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,150.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,205.56
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,210.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,228.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,297.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,240.68
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,150.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,100.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,240.06
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,200.05
POSTO 10 DIAMANTINO 401,150.07
POSTO 10 LIMITADA,282.91
POSTO 109 SUL DERIV DE PET LTDA,60.03
POSTO 109 SUL DERIV DE PET LTDA,185.04
POSTO DA TORRE EIRELI - EPP,100.0
POSTO DA TORRE EIRELI - EPP,207.02
POSTO DE COMBUSTIVEIS 310 SUL LTDA,190.1
POSTO DE COMBUSTIVEIS 310 SUL LTDA,130.0
POSTO DE COMBUSTIVEIS 310 SUL LTDA,100.0
POSTO DISBRAVE IMPERIAL LTDA,100.0
R C Comercio De Combustiveis Ltda,40.0
R C Comercio De Combustiveis Ltda,242.82
Rezende Com Combust e Lubrificantes Ltda,275.0
Rodocar Auto Posto Eireli,181.81
TICO TICO POSTO DE SERVICOS LTDA,282.36
TICO TICO POSTO DE SERVICOS LTDA,277.53
TICO TICO POSTO DE SERVICOS LTDA,282.4
V. ROCHA BEVILACQUA - ME,286.17
ALANA CASANOVA,10000.0
AMAZONIA COMUNICACAO E MARKETING LTDA,1500.0
ANDRE DELMIRO TAVARES DE SOUZA 02686307129,6350.0
C.G de Moraes - ME,1500.0
C.G de Moraes - ME,1500.0
C.G de Moraes - ME,1500.0
INTERNET NEWS NETWORK BRASIL LTDA,1500.0
INTERNET NEWS NETWORK BRASIL LTDA,1500.0
INTERNET NEWS NETWORK BRASIL LTDA,1500.0
S. N PRODUÇÕES VIRTUAIS LTDA - ME,1500.0
S. N PRODUÇÕES VIRTUAIS LTDA - ME,1500.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,12000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,12000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,10000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,10000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,10000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,12000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,10000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5500.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,10000.0
AZUL LINHAS AÉREAS BRASILEIRAS S.A.,416.07
AZUL LINHAS AÉREAS BRASILEIRAS S.A.,406.39
CLARO S/A,24.66
OI FIXO,38.49
OI FIXO,46.31
OI FIXO,69.89
OI FIXO,57.4
OI FIXO,85.87
OI FIXO,65.09
OI FIXO,85.88
OI FIXO,70.98
OI FIXO,83.97
OI FIXO,69.88
OI FIXO,126.22
OI FIXO,81.13
OI FIXO,86.88
OI FIXO,84.65
OI FIXO,87.56
OI FIXO,71.95
OI FIXO,88.38
OI FIXO,72.41
OI FIXO,92.01
OI FIXO,72.41
RAMAL,66.54
RAMAL,55.06
RAMAL,66.37
RAMAL,53.81
RAMAL,79.34
RAMAL,56.69
RAMAL,49.71
RAMAL,37.9
RAMAL,13.57
RAMAL,6.77
RAMAL,7.69
CORREIOS - SEDEX CONVENCIONAL,35.46
CORREIOS - SEDEX CONVENCIONAL COM AR,41.21
CORREIOS - SEDEX CONVENCIONAL COM AR,57.01
CORREIOS - SEDEX CONVENCIONAL COM AR,57.01
CONVENIENCIA ESTRELA DA GUIA,22.0
HOTEL GRAN ODARA LTDA,99.0
HOTEL GRAN ODARA LTDA,53.0
HOTEL GRAN ODARA LTDA,80.3
HOTEL GRAN ODARA LTDA,108.7
HOTEL GRAN ODARA LTDA,46.8
HOTEL GRAN ODARA LTDA,46.8
L. P. MARQUIS COSTA EIRELI - ME,61.0
L. P. MARQUIS COSTA EIRELI - ME,89.0
L.D. DE ARAUJO,30.26
LANCHONETE DINIZ LTDA,21.79
LANCHONETE E CHURRASCARIA XAXIM LTDA,89.0
LUIS FERNANDO MEDEIROS LIMA,34.71
M L PEIXARIA EIRELI,105.93
M L PEIXARIA EIRELI,115.94
PANTANAL COMERCIO DE PRODUTOS ALIMENTICIOS LTDA - EPP,44.64
PBJM COMERCIO DE GENEROS ALIMENTICIOS LTDA,67.87
RMAM COMERCIO DE ALIMENTOS EIRELI ME,24.8
RMAM COMERCIO DE ALIMENTOS EIRELI ME,25.49
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,66.49
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,65.78
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,62.35
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,66.49
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,65.78
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,69.21
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,66.49
V Araujo ME,102.5
W A DOS SANTOS - ME,52.0
ALFA EMPREENDIMENTOS HOTELEIROS SA,310.5
ARAGUAIA PALACE HOTEL LTDA - ME,150.0
DALLAS PALACE HOTEL,311.0
DALLAS PALACE HOTEL,82.0
Delcaro Hoteis LTDA,190.0
Delcaro Hoteis LTDA,645.0
GREEN PALACE HOTEL EIRELI,285.6
GREEN PALACE HOTEL EIRELI,201.0
GREEN PALACE HOTEL EIRELI,143.3
HITS AMAZONIA HOTEL,601.8
HOTEL GRAN ODARA LTDA,305.0
HOTEL GRAN ODARA LTDA,305.1
HOTEL GRAN ODARA LTDA,611.24
HOTEL GRAN ODARA LTDA,305.1
HOTEL GRAN ODARA LTDA,610.2
HOTEL GRAN ODARA LTDA,305.1
HOTEL GRAN ODARA LTDA,293.8
HOTEL GRAN ODARA LTDA,271.6
HOTEL GRAN ODARA LTDA,305.1
HOTEL GRAN ODARA LTDA,248.3
ODARA ARAGUAIA SERVIÇOS EM HOTELARIA LTDA,266.5
R.F. Vindilino -ME,74.0
TAIAMA PLAZA HOTEL LTDA.,199.0
TRANSAMERICA COMERCIAL E SERVICOS LTDA,548.75
VILATUR HOTEL E TURISMO LTDA - ME,185.13
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,1050.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA - SEM PARAR,278.6
CENTRO DE GESTÃO DE MEIOS DE PAGAMENTO LTDA.- SEM PARAR,237.5
CENTRO DE GESTÃO DE MEIOS DE PAGAMENTO LTDA.- SEM PARAR,246.1
CENTRO DE GESTÃO DE MEIOS DE PAGAMENTO LTDA.- SEM PARAR,237.1
CENTRO DE GESTÃO DE MEIOS DE PAGAMENTO LTDA.- SEM PARAR,84.2
CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,164.85
CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,4.6
CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,3.3
CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,3.3
CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,4.6
CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,3.3
CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,3.3
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.9
CONCESSIONARIA ROTA DO OESTE S.A.,4.6
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
CONCESSIONARIA ROTA DO OESTE S.A.,3.8
Rota do Oeste,4.9
Rota do Oeste,4.6
Rota do Oeste,4.6
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,3.8
Rota do Oeste,4.6
Rota do Oeste,4.6
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,4.6
Rota do Oeste,3.8
Rota do Oeste,4.6
Rota do Oeste,4.6
Rota do Oeste,4.6
Rota do Oeste,3.8
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,4.6
Rota do Oeste,4.6
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,4.6
Rota do Oeste,4.6
Rota do Oeste,4.6
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,4.9
Rota do Oeste,3.8
Rota do Oeste,3.8
Rota do Oeste,4.9
AZUL,40.0
Cia Aérea - AVIANCA,834.49
Cia Aérea - AVIANCA,717.95
Cia Aérea - AVIANCA,867.95
Cia Aérea - AVIANCA,601.95
Cia Aérea - AVIANCA,301.95
Cia Aérea - AVIANCA,40.0
Cia Aérea - AVIANCA,49.0
Cia Aérea - AVIANCA,49.0
Cia Aérea - AVIANCA,49.0
Cia Aérea - AVIANCA,59.0
Cia Aérea - AZUL,1349.39
Cia Aérea - AZUL,528.85
Cia Aérea - AZUL,528.85
Cia Aérea - AZUL,599.39
Cia Aérea - AZUL,1199.39
Cia Aérea - AZUL,970.85
Cia Aérea - AZUL,348.57
Cia Aérea - AZUL,2016.57
Cia Aérea - AZUL,1191.57
Cia Aérea - AZUL,875.39
Cia Aérea - AZUL,262.57
Cia Aérea - AZUL,526.85
Cia Aérea - AZUL,1066.39
Cia Aérea - AZUL,1462.85
Cia Aérea - AZUL,518.57
Cia Aérea - AZUL,465.25
Cia Aérea - AZUL,1086.57
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,412.39
Cia Aérea - AZUL,565.85
Cia Aérea - AZUL,1062.0
Cia Aérea - AZUL,543.85
Cia Aérea - AZUL,583.39
Cia Aérea - AZUL,526.57
Cia Aérea - AZUL,325.0
Cia Aérea - AZUL,824.39
Cia Aérea - AZUL,325.0
Cia Aérea - AZUL,518.57
Cia Aérea - AZUL,2057.0
Cia Aérea - AZUL,932.85
Cia Aérea - AZUL,325.0
Cia Aérea - AZUL,528.86
Cia Aérea - GOL,278.49
Cia Aérea - GOL,281.95
Cia Aérea - GOL,683.49
Cia Aérea - GOL,49.0
Cia Aérea - GOL,49.0
Cia Aérea - GOL,49.0
Cia Aérea - GOL,795.29
Cia Aérea - GOL,649.25
Cia Aérea - GOL,274.0
Cia Aérea - GOL,811.75
Cia Aérea - GOL,50.0
Cia Aérea - GOL,143.0
Cia Aérea - GOL,777.29
Cia Aérea - GOL,1104.75
Cia Aérea - GOL,690.29
Cia Aérea - GOL,751.29
Cia Aérea - GOL,871.47
Cia Aérea - GOL,611.47
Cia Aérea - GOL,1212.29
Cia Aérea - GOL,1046.29
Cia Aérea - GOL,607.47
Cia Aérea - GOL,961.29
Cia Aérea - GOL,1205.85
Cia Aérea - GOL,1041.39
Cia Aérea - GOL,1079.57
Cia Aérea - GOL,1894.41
Cia Aérea - GOL,963.39
Cia Aérea - GOL,946.85
Cia Aérea - GOL,943.39
Cia Aérea - GOL,879.39
Cia Aérea - GOL,1113.39
Cia Aérea - GOL,738.39
Cia Aérea - GOL,1113.39
Cia Aérea - GOL,1034.85
Cia Aérea - GOL,695.17
Cia Aérea - GOL,324.85
Cia Aérea - GOL,1174.85
Cia Aérea - GOL,756.39
Cia Aérea - GOL,230.0
Cia Aérea - GOL,1679.57
Cia Aérea - GOL,1113.39
Cia Aérea - GOL,1081.85
Cia Aérea - GOL,1532.85
Cia Aérea - GOL,1722.85
Cia Aérea - GOL,1203.57
Cia Aérea - GOL,1113.39
Cia Aérea - GOL,1042.85
Cia Aérea - GOL,647.85
Cia Aérea - GOL,1172.57
Cia Aérea - GOL,734.39
Cia Aérea - GOL,814.39
Cia Aérea - GOL,230.0
Cia Aérea - TAM,33.0
Cia Aérea - TAM,33.0
Cia Aérea - TAM,33.0
Cia Aérea - TAM,33.0
Cia Aérea - TAM,50.0
Cia Aérea - TAM,33.0
Cia Aérea - TAM,33.0
Cia Aérea - TAM,1106.85
Cia Aérea - TAM,1032.85
Cia Aérea - TAM,1241.85
Cia Aérea - TAM,1106.85
Cia Aérea - TAM,2231.95
Cia Aérea - TAM,1174.85
Cia Aérea - TAM,966.85
Cia Aérea - TAM,1116.85
Cia Aérea - TAM,1353.57
Cia Aérea - TAM,603.85
Cia Aérea - TAM,433.85
Cia Aérea - TAM,151.85
Cia Aérea - TAM,151.85
Cia Aérea - TAM,386.85
Cia Aérea - TAM,1492.85
Cia Aérea - TAM,660.85
Cia Aérea - TAM,1241.85
Cia Aérea - TAM,934.85
Cia Aérea - TAM,1530.39
Cia Aérea - TAM,776.39
Cia Aérea - TAM,1174.85
Cia Aérea - TAM,1174.85
Cia Aérea - TAM,1009.85
Cia Aérea - TAM,860.39
Cia Aérea - TAM,1023.85
Cia Aérea - TAM,812.85
Cia Aérea - TAM,1023.85
Cia Aérea - TAM,615.85
Cia Aérea - TAM,534.85
Cia Aérea - TAM,812.85
Cia Aérea - TAM,417.85
Cia Aérea - TAM,417.85
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,180.01
HERCULES SANTOS DA SILVA - ME,25000.0
RAMAL,32.37
Cia Aérea - GOL,660.27
Cia Aérea - GOL,658.49
Cia Aérea - GOL,838.39
Cia Aérea - GOL,657.17
Cia Aérea - GOL,1091.39
Cia Aérea - GOL,718.17
Cia Aérea - TAM,4031.86
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,350.87
VMA IMOVEIS LTDA,5041.74
WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,119.9
AUTO POSTO M5 LTDA,1141.5
BASSANI COMERCIO DE COMBUSTIVEIS LTDA,66.04
COMERCIAL AMAZONIA DE PETROLEO EIRELI,117.29
COMERCIAL AMAZONIA DE PETROLEO EIRELI,299.94
COMERCIAL AMAZONIA DE PETROLEO EIRELI,111.89
COMERCIAL AMAZONIA DE PETROLEO EIRELI,95.77
COMERCIAL AMAZONIA DE PETROLEO EIRELI,72.9
COMERCIAL AMAZONIA DE PRETROLEO LTDA,50.0
Posto da Divisa Ltda,102.88
POSTO SILOEIRO LTDA,101.82
POSTO TAPERAO LTDA,115.0
POSTO UNIAO DE BRASNORTE LTDA,84.17
RENASCENCA AUTO POSTO LTDA,100.0
RUSSI E RUSSI LTDA,59.4
SAO JOAO POSTOS DE ABAST E SERV. LTDA,642.46
SUELMEI CAMPOS BARBOSA EIRELI,106.02
CELULAR FUNCIONAL,231.07
CELULAR FUNCIONAL,61.5
RAMAL,29.02
Telefônica Brasil S. A. VIVO,276.4
Telefônica Brasil S. A. VIVO,923.84
CORREIOS - ENCOMENDA PAC,160.44
CORREIOS - ENCOMENDA PAC,176.65
DALETH VEICULOS LTDA EPP,2100.0
Cia Aérea - AVIANCA,561.27
Cia Aérea - AVIANCA,561.27
Cia Aérea - AZUL,233.17
Cia Aérea - AZUL,381.47
Cia Aérea - GOL,1889.39
Cia Aérea - GOL,576.47
Cia Aérea - TAM,1184.39
GRALHA AZUL CONSTRUTORA E INCORPORADORA LTDA,631.0
AUTO POSTO MILLENNIUM 2000 LTDA - ESTRUTURAL,100.0
AUTO POSTO PENIEL LTDA,50.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,30.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,50.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,50.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,30.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,200.0
ELO COMERCIO E SERVICOS LTDA,30.0
SAO JOAO POSTOS DE ABAST E SERV. LTDA,592.25
SAO JOAO POSTOS DE ABAST E SERV. LTDA,680.69
SAO JOAO POSTOS DE ABASTECIMENTO E SERVICOS LTDA,50.0
MIRANDA LIMA E LOBO ADVOGADOS - SOCIEDADE DE ADVOGADOS,8000.0
RAMAL,23.08
TELEFÔNICA BRASIL S.A.,1328.71
CORREIOS - SEDEX CONVENCIONAL,33.76
WDA TAXI AEREO LTDA - EPP,12000.0
ALTIS LOCADORA DE VEICULOS - EIRELI,3600.0
Cia Aérea - AZUL,892.39
Cia Aérea - AZUL,330.0
Cia Aérea - AZUL,1120.17
Cia Aérea - GOL,40.0
Cia Aérea - GOL,1506.17
Cia Aérea - GOL,1442.39
Cia Aérea - GOL,712.22
Cia Aérea - GOL,1142.84
Cia Aérea - TAM,831.39
AUTO POSTO MADAGASCAR LTDA,241.01
BOM CLIMA COM DE COMB E LUBRIF LTDA,272.25
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,170.15
POSTO SETE MILHAS LTDA,50.0
POSTO Z+Z SANTA MARTA LTDA - ME,180.14
MOVINEO SISTEMAS DE COMUNICACAO LTDA,25000.0
RAMAL,195.21
Rondistur Hoteis e Turismo Ltda.,168.0
EXPRESSO SÃO LUIZ,208.19
